Lot No.,Vendor,Item Description,Reserve
9236,4451552978796544,Welipupon,"$2,309.51"
9237,7928530834817024,Bibgeeci,"$3,798.04"
9238,8.18036E+15,Kupfoic,"$5,719.41"
9239,8.79677E+15,Digfofhin,"$8,041.69"
9240,2709893618335744,Gucansih,"$4,693.02"
9241,5969449251241984,Etuujuger,"$4,682.84"
9242,7.73286E+15,Miphufab,"$9,360.61"
9243,3.11534E+15,Loattub,"$9,795.91"
9244,5776108173656064,Loklarzom,"$8,526.77"
9245,1302760188280832,Merakiso,"$7,417.80"
9246,3164328073101312,Jajehabo,"$8,411.80"
9247,198742743449600,Unoripsu,"$2,401.20"
9248,1799378807291904,Vapgive,"$8,282.79"
9249,1475609651838976,Osepiehe,"$5,768.42"
9250,1358028483854336,Damoriw,"$5,698.75"
9251,4178647269244928,Bomazleh,$46.74
9252,3.86024E+15,Maabena,"$3,823.46"
9253,2.93568E+15,Gilefne,"$4,824.43"
9254,5.7123E+15,Gefita,"$1,601.02"
9255,7.51517E+15,Camticvoz,"$5,868.80"
9256,739087357050880,Iltivaz,"$8,479.92"
9257,174751863537664,Uzisuajo,"$1,474.04"
9258,3858943472304128,Pawina,"$9,140.82"
9259,6904758998663168,Mefazi,"$1,627.68"
9260,7.15181E+15,Egbilit,"$2,627.99"
9261,6496118640738304,Obegita,"$8,723.52"
9262,3907877358010368,Bojmorsi,"$2,836.60"
9263,1367693586333696,Riefouri,"$2,516.42"
9264,699859482968064,Zotnolzor,"$1,231.36"
9265,7882041431425024,Higmodo,"$5,431.34"
9266,5405315858169856,Worgesfu,"$1,689.22"
9267,2187782585843712,Pihkoki,"$8,694.38"
9268,4634561451393024,Numucro,"$8,191.65"
9269,3897505343340544,Pemwuspa,"$8,649.85"
9270,7261912383356928,Sogihno,"$3,845.00"
9271,7377607393804288,Vielebo,"$9,941.29"
9272,2177038691598336,Zuvahumo,"$3,603.38"
9273,7665867011653632,Lupotu,"$7,331.64"
9274,5041683066519552,Kakoweho,"$5,217.64"
9275,420702079418368,Lorkowaz,"$9,194.28"
9276,4383861609857024,Odiperiw,"$7,638.21"
9277,5632367198732288,Zowmefev,"$2,049.14"
9278,4649188214177792,Ugasafog,"$4,611.04"
9279,985177767542784,Jimdajno,"$3,827.61"
9280,3009787413397504,Zetehi,"$2,966.91"
9281,1998286242185216,Bozmuzsep,"$7,460.28"
9282,8.1329E+15,Fudvujaw,"$8,937.54"
9283,5098346519724032,Fammejom,"$7,532.37"
9284,71357196926976,Bedkelka,"$7,811.29"
9285,1554969299779584,Libede,"$9,337.69"
9286,6935969213186048,Libojuk,"$1,978.52"
9287,5087811220799488,Zunlafa,"$7,224.91"
9288,2506481165402112,Dulabni,"$5,057.45"
9289,8118821267177472,Uppuzag,"$4,365.67"
9290,8241211944992768,Tutofipeb,"$8,400.15"
9291,7252600606949376,Pudbuhu,"$5,754.47"
9292,1964074772463616,Jopipedi,"$1,054.11"
9293,4154803347259392,Lanuera,$215.97
9294,6616271208579072,Toribfas,"$5,062.62"
9295,1.7644E+15,Nusavta,"$8,143.76"
9296,5564548249550848,Wewijmar,"$7,215.47"
9297,6.29456E+15,Laresaru,"$5,326.62"
9298,8.42029E+15,Oljaltow,"$9,806.91"
9299,6994702402322432,Gaziul,"$9,590.28"
9300,3492166712164352,Viwnaplu,"$4,122.28"
9301,1307180047269888,Selgowci,"$7,419.86"
9302,5503302198362112,Bujenrot,"$1,632.04"
9303,8274245423464448,Fuipitu,"$6,289.74"
9304,8.81839E+15,Bapzoec,"$6,701.11"
9305,6954158284341248,Awegafrif,"$3,409.70"
9306,5826717834805248,Kozniiwi,"$4,234.81"
9307,5087435167891456,Ilabihaf,$342.08
9308,2310918474039296,Repceshut,$991.63
9309,1227508806582272,Pafceroz,"$3,100.16"
9310,7207369452814336,Berhalnew,"$3,147.89"
9311,5952468099792896,Vulpogom,"$9,507.74"
9312,836158372184064,Cujvicfib,"$3,757.23"
9313,8586694599114752,Jutadaj,"$7,704.13"
9314,2.63152E+15,Godberpuc,"$1,112.59"
9315,6606239194677248,Vehkavzis,$29.17
9316,5.02472E+15,Jainfa,"$8,386.37"
9317,3816924236480512,Conwuna,"$5,065.84"
9318,898970096238592,Varzusu,"$9,212.06"
9319,5504255316197376,Hakatis,"$2,982.77"
9320,7.764E+15,Leecse,"$8,700.23"
9321,6240345121619968,Lijcuvofe,"$2,938.24"
9322,7049432629510144,Esonpa,$438.71
9323,1346746678509568,Ubsibme,"$5,404.96"
9324,1943627305582592,Perasew,$853.99
9325,8.07315E+15,Gakfitke,"$2,925.23"
9326,6774636123521024,Puriput,"$7,792.58"
9327,7452929592131584,Icekinji,"$7,579.44"
9328,71748504518656,Jatfenbir,"$7,257.12"
9329,7506756343169024,Gonfadsic,$191.94
9330,5213743315156992,Tomacvo,"$1,190.11"
9331,7.82738E+15,Kakinda,"$6,885.51"
9332,2191144869953536,Invoscez,"$9,610.68"
9333,8304498338430976,Erecetal,$114.06
9334,1837134728134656,Sovbape,"$3,029.31"
9335,6648699560132608,Uraaravoj,"$7,177.26"
9336,1.49936E+15,Izobifma,"$4,941.50"
9337,7730705907843072,Kikogop,"$3,085.71"
9338,8440611273179136,Ozafaep,"$2,350.37"
9339,1146367118409728,Epkezhos,"$3,586.38"
9340,8019898611531776,Licufa,"$6,365.69"
9341,7502908381724672,Budvejate,"$9,176.61"
9342,7206187053350912,Siwelavif,"$5,581.35"
9343,2.28568E+15,Togulko,"$5,838.88"
9344,8829624599445504,Gasrubdu,"$2,392.77"
9345,8299599821275136,Gurdifbo,"$3,481.76"
9346,6.54286E+15,Astudkiv,"$8,044.73"
9347,3005045257797632,Zanwuda,"$4,072.35"
9348,8.16594E+15,Pizescu,"$8,793.39"
9349,4368347397357568,Mekojo,"$1,699.04"
9350,8068240288776192,Nahesepud,"$8,922.17"
9351,3083791054667776,Vekniha,"$9,320.79"
9352,235285000486912,Vegmezzo,"$6,156.20"
9353,5.59209E+15,Wopera,"$9,884.56"
9354,3253404807725056,Azhunut,"$4,377.40"
9355,3105990442483712,Tadorki,"$1,900.09"
9356,3071507251068928,Dekkeum,"$2,054.87"
9357,1068752714072064,Iripeas,"$1,929.99"
9358,3173683629654016,Vazfetzid,"$5,294.32"
9359,3.23998E+15,Egenahzit,"$5,465.22"
9360,3112006066372608,Numunsu,"$2,842.50"
9361,4115059129188352,Mobolbi,"$7,512.98"
9362,1571536244834304,Migapum,"$9,177.80"
9363,3944991485329408,Pehnibca,"$6,430.53"
9364,7747849844424704,Wuzijpo,"$4,855.50"
9365,4.29606E+15,Zuvako,$379.80
9366,7563946431086592,Dewhuhcaw,"$3,456.20"
9367,3745584789848064,Sabekev,$808.50
9368,5643192103862272,Kecuvooho,"$5,757.92"
9369,5992446724931584,Zomziblu,"$3,463.68"
9370,843903919980544,Leketceb,$164.15
9371,4369191289225216,Misamfi,"$2,143.66"
9372,2.96529E+15,Curowro,"$1,230.78"
9373,7.76095E+15,Kodcubdes,"$4,212.49"
9374,6323114719838208,Japubsab,"$8,963.08"
9375,7164220667854848,Oppozmav,"$9,000.26"
9376,2521942129115136,Natjami,"$2,453.52"
9377,8720464004251648,Peboge,"$7,248.59"
9378,5758282035625984,Hojekap,"$6,373.69"
9379,6975863081926656,Ficesic,"$8,176.29"
9380,4236239611887616,Lufosme,"$5,929.78"
9381,1047144595193856,Zarhowmu,"$9,000.28"
9382,5729417661775872,Purulul,"$6,529.85"
9383,8100601940410368,Movcibe,"$4,938.91"
9384,935118543781888,Akuizmah,"$5,310.80"
9385,5.16348E+15,Numrasnof,"$6,163.77"
9386,5030048528596992,Uluzuha,"$5,298.26"
9387,6.26714E+15,Ejnobup,"$7,393.54"
9388,6.56892E+15,Fowvortu,"$7,341.90"
9389,7093066647207936,Hialevam,"$4,608.07"
9390,7489647634546688,Fakkevebo,"$2,043.81"
9391,7.06772E+15,Baseti,"$9,847.33"
9392,8678681253773312,Jafezge,"$5,100.01"
9393,483564072206336,Oruijugen,"$7,287.55"
9394,6426447327526912,Cukoktok,"$8,915.23"
9395,4.9135E+15,Bovicbi,"$6,588.35"
9396,4498054294011904,Tezmalra,"$8,137.96"
9397,8145745198710784,Memtaak,"$1,511.56"
9398,8530053306515456,Nehottu,"$8,341.05"
9399,7941576974139392,Murafom,"$7,307.02"
9400,4076884792967168,Lazduzvel,"$6,666.50"
9401,417147775877120,Bededav,"$8,914.08"
9402,4352241519558656,Tainne,"$1,741.04"
9403,4.37712E+15,Zicago,"$9,919.67"
9404,5.60726E+15,Doonpir,"$5,845.66"
9405,3910390085844992,Girotpa,"$8,309.15"
9406,968233156870144,Carokbun,"$5,044.80"
9407,8351534150582272,Irihufpe,"$4,396.19"
9408,2.14215E+15,Kebmuwha,"$5,981.51"
9409,2850052879941632,Enzebum,"$7,055.28"
9410,8624703964971008,Agvijiw,"$4,193.21"
9411,965312694452224,Ajusueje,"$7,148.57"
9412,6811017088598016,Zulafetag,"$4,360.55"
9413,391643310063616,Dujmedupi,"$3,219.45"
9414,655118879948800,Difederu,"$3,529.43"
9415,4788979176046592,Piticmik,"$2,363.77"
9416,7684586540630016,Bigideko,"$7,940.10"
9417,6719212548521984,Tawefku,"$4,122.15"
9418,2989490360549376,Nuvurdug,"$2,801.83"
9419,8169441101611008,Ewurjav,"$1,468.04"
9420,8482321562861568,Ihekejza,"$5,665.76"
9421,545460966129664,Ijoofena,$524.24
9422,7046258164236288,Detbemli,"$6,280.34"
9423,5282238910431232,Kolabod,"$7,621.53"
9424,5694418117984256,Wewizooru,$753.14
9425,7725160838725632,Jojkuzvu,"$7,270.41"
9426,6606721044709376,Kovataro,"$6,537.31"
9427,1.06466E+15,Malsokjak,"$6,284.33"
9428,3996767714541568,Bocumcul,"$8,063.08"
9429,3573676033179648,Ejbiput,"$6,869.56"
9430,5774623937396736,Nurilus,"$4,557.26"
9431,2.42164E+15,Demvepbe,"$2,795.59"
9432,3345904656449536,Bufosle,"$4,173.52"
9433,1091228267446272,Vetewzor,"$8,549.10"
9434,7.26009E+15,Vufbavi,"$5,387.04"
9435,7.76612E+15,Rujpusa,"$5,215.21"
9436,8922196225294336,Zafudatuz,"$2,701.34"
9437,1722660675387392,Cunkare,"$2,004.65"
9438,4.60788E+15,Bawcuzelo,"$6,649.20"
9439,2200741039046656,Radjoke,"$2,310.55"
9440,8322988025839616,Fihhedah,"$6,680.79"
9441,2277788285403136,Lawetin,"$8,366.73"
9442,296606310072320,Likjactub,$981.86
9443,3911358840045568,Zushazo,"$6,834.08"
9444,7174854648266752,Avuhiun,"$9,875.92"
9445,2421825713733632,Rewvado,"$7,810.14"
9446,4.88017E+15,Pefecde,"$6,643.33"
9447,4544666508722176,Ijuifhoj,"$1,466.18"
9448,3629776029876224,Selezpar,"$9,375.18"
9449,1.46808E+15,Oceucak,"$1,282.07"
9450,2444646816940032,Rougufi,"$8,703.44"
9451,8716891275132928,Vasolusow,"$3,726.50"
9452,5829371440922624,Tajsabli,$189.94
9453,459109304369152,Zosupik,"$2,521.74"
9454,737376752107520,Deowuzav,"$4,282.23"
9455,8613269646344192,Furrorus,"$9,845.57"
9456,7526578175082496,Akukojpub,"$7,946.58"
9457,7208083048628224,Siwlijaf,"$1,571.33"
9458,4.37866E+15,Ulaweke,"$6,550.77"
9459,1.71711E+15,Novosus,"$3,123.23"
9460,2957116981641216,Cidivimin,"$5,422.24"
9461,7309958481707008,Upebowlo,"$1,670.00"
9462,7313677906608128,Kakorgi,$239.31
9463,3.38748E+15,Zirrihev,"$4,391.59"
9464,8633581622525952,Ocijni,"$8,914.58"
9465,3211452865314816,Bejecne,"$2,313.88"
9466,5448422561677312,Ebukika,"$3,966.93"
9467,3.22426E+15,Fosrosfa,"$1,050.58"
9468,637620235272192,Dakauw,"$1,529.32"
9469,6257688742723584,Ekdassap,"$1,600.23"
9470,3.61237E+15,Vegodasu,"$9,574.84"
9471,8629776665280512,Pugcojwup,"$4,778.36"
9472,324236778405888,Oznubir,"$2,825.11"
9473,1705607298023424,Ufrisid,"$4,875.32"
9474,7955910395691008,Ginaves,"$5,620.54"
9475,1.96357E+15,Nekimi,$473.06
9476,3248535526965248,Lawucot,"$1,887.09"
9477,2939816704475136,Kuppihok,"$2,424.39"
9478,5613837109690368,Osulaur,"$6,509.45"
9479,830108722003968,Tapatruc,"$8,799.27"
9480,7722593054359552,Cewkite,"$3,111.21"
9481,8804682493329408,Efijuki,"$4,943.59"
9482,6147504347283456,Ojnusfe,"$5,126.85"
9483,5623934420516864,Bagejsot,"$8,452.52"
9484,3.22535E+15,Ugesawsi,"$2,971.75"
9485,7330733649559552,Rojjivov,"$9,268.89"
9486,5852933092540416,Riubaeha,"$7,016.83"
9487,5119124661338112,Lidihzog,"$5,451.91"
9488,6272697581436928,Duzajap,$306.99
9489,4.56488E+15,Lihosgi,"$8,294.11"
9490,1879689551413248,Armiwno,"$7,862.94"
9491,128807352664064,Bemadef,"$3,315.93"
9492,7.92579E+15,Guawuika,"$4,809.66"
9493,260251718778880,Vawusam,"$3,156.48"
9494,4737758681628672,Vesuhsoj,"$4,398.70"
9495,6091365530206208,Gumwekpa,"$3,967.85"
9496,6406190437236736,Pafopum,"$4,715.85"
9497,879582005690368,Wilekuto,"$5,621.84"
9498,8641168640311296,Foagku,"$6,789.41"
9499,4103127116546048,Jedbozag,"$8,763.02"
9500,4169023596003328,Atoboce,"$1,594.06"
9501,4905822503043072,Gapzilo,"$3,038.03"
9502,3871369418768384,Aluhauzo,$189.46
9503,959049241722880,Ridafuko,"$4,625.77"
9504,6603894691987456,Ruvdipa,"$2,149.20"
9505,7.85758E+15,Muflooke,$792.78
9506,5096436786003968,Gipumjo,$358.83
9507,2.67934E+15,Fowajez,"$8,972.05"
9508,4.54992E+15,Naljikiz,"$7,698.00"
9509,345084128133120,Jihgihtaf,"$4,780.88"
9510,4.4465E+15,Vaddivmo,"$7,378.82"
9511,4139668056571904,Podfuuwu,$244.84
9512,2138211388227584,Mepande,"$7,057.92"
9513,8332412635316224,Janjimas,"$8,689.76"
9514,3.46712E+15,Kainwir,"$5,689.17"
9515,5541161307471872,Kairiibe,"$6,235.32"
9516,699163333361664,Birzatbow,"$9,999.39"
9517,4595207190347776,Fogawew,"$9,570.73"
9518,8403777335853056,Ohvahad,"$1,680.63"
9519,828779331059712,Lidunva,$668.14
9520,8554046453448704,Citgaga,"$6,050.35"
9521,3.47821E+15,Hudegcir,"$6,390.65"
9522,110083453222912,Detikif,$973.25
9523,3.83657E+15,Facsiija,"$6,844.85"
9524,3.89833E+15,Joccokmof,"$8,453.40"
9525,4420044490539008,Caijobe,"$1,746.93"
9526,8074032784080896,Tankildan,"$5,916.88"
9527,2321018880262144,Mabkaktaw,"$9,027.93"
9528,8450963083886592,Kinfera,"$3,199.58"
9529,6711782620004352,Dimenbib,$388.13
9530,2575437257506816,Zuojcu,$16.32
9531,2.99832E+15,Ecebocfud,$800.49
9532,6142585252872192,Enucacu,"$8,900.31"
9533,4214509600243712,Naprata,"$3,869.61"
9534,5496835791650816,Rabcavah,$722.61
9535,4338766386823168,Azozufil,"$8,033.19"
9536,2257925305270272,Kacgopat,"$7,467.61"
9537,5532739354755072,Vumozevu,"$3,478.52"
9538,3.20251E+15,Zupasor,"$7,407.72"
9539,4008279128670208,Togludpu,"$2,589.91"
9540,1.72002E+15,Ruvuez,$506.60
9541,7419072448823296,Bafhubvi,"$9,948.56"
9542,4137071423782912,Keluroca,"$7,822.13"
9543,2491292877586432,Odpehu,"$2,405.10"
9544,2.23139E+15,Zopajtac,"$5,483.42"
9545,6.0794E+15,Keohbig,"$5,688.80"
9546,6093680349806592,Hoduhoreb,"$7,802.07"
9547,2793370336362496,Vidunhi,"$8,090.23"
9548,250685081780224,Ifojico,"$8,726.68"
9549,1161413374509056,Asupolsu,"$9,505.39"
9550,6.40379E+15,Dufrole,"$4,835.73"
9551,4294933869494272,Odedipi,"$4,194.76"
9552,8.81311E+15,Lidgepal,"$8,825.22"
9553,7907911575535616,Ebzuli,"$4,296.83"
9554,7.9969E+15,Ahatowte,"$7,666.59"
9555,663307721637888,Amhono,"$8,143.19"
9556,4636387166912512,Acnimow,"$5,808.81"
9557,2527653615632384,Komzewi,"$4,907.11"
9558,1451600379904,Tidesa,"$2,845.27"
9559,1.98545E+15,Uhuuvgaf,"$6,604.30"
9560,4963903897337856,Bidijil,"$7,575.55"
9561,42453478408192,Wajamnew,"$7,809.54"
9562,6684877319569408,Rosategi,"$2,380.67"
9563,3593349168627712,Tivgewkec,"$3,915.43"
9564,5824288447791104,Lisupudo,"$2,121.53"
9565,3.51734E+15,Wekfage,"$4,874.02"
9566,2.91756E+15,Pogamimif,"$5,769.74"
9567,7588300317523968,Bewejbek,"$6,157.38"
9568,3438977344339968,Hilmunmu,"$4,889.45"
9569,6084260033200128,Sekaiza,"$8,069.17"
9570,7.75044E+15,Dacimuv,"$2,270.37"
9571,7540170196779008,Tamaffis,"$7,419.44"
9572,7363569221894144,Nuiguiw,"$7,212.00"
9573,1.42072E+15,Huohuciv,"$7,481.75"
9574,426933246492672,Mufamgin,"$9,319.86"
9575,5632316946776064,Hiosizi,"$1,054.01"
9576,453819685142528,Esugafo,"$1,672.50"
9577,327379929006080,Pomirla,"$4,120.97"
9578,6125599449939968,Jezupga,"$3,443.50"
9579,6995031806181376,Jiatuhaw,"$4,396.07"
9580,6.62032E+15,Teligej,"$1,393.66"
9581,5525395046662144,Waapom,"$1,821.83"
9582,5790283849531392,Coaznet,$241.26
9583,8615171115188224,Miaduone,"$5,893.89"
9584,4108450797715456,Nudluzvi,"$4,181.33"
9585,5338579297370112,Piwuviuf,"$7,130.60"
9586,8138736231514112,Ezivakus,"$9,371.51"
9587,3020874976329728,Mobijoluc,"$3,246.20"
9588,3181651567837184,Juzani,"$7,681.32"
9589,6304845900283904,Risujhar,"$7,332.81"
9590,8658487865245696,Uhazeriv,"$2,746.67"
9591,3256826313310208,Bahivge,"$5,574.99"
9592,8321871953002496,Letuji,$435.10
9593,2903824113074176,Ehulozu,"$8,128.74"
9594,8302874282950656,Valkucna,"$1,555.23"
9595,3386001055547392,Nawimagi,"$4,311.02"
9596,146819753443328,Eneteha,$351.78
9597,7947209427386368,Pizkuse,"$9,086.80"
9598,6.43495E+15,Tucuce,"$3,549.07"
9599,5174190017609728,Zaskemwir,"$2,911.15"
9600,6093814819192832,Nasfilsu,"$7,429.59"
9601,4566609429528576,Uduvalze,"$3,101.73"
9602,6262926755233792,Gezigzu,"$3,742.40"
9603,8652477108846592,Suszojiz,"$4,628.58"
9604,4556376896438272,Uvunamod,"$7,124.68"
9605,5343633230266368,Nicdigkig,"$5,430.08"
9606,3439334256541696,Epondi,"$2,837.45"
9607,5255660771999744,Kofawer,"$5,241.66"
9608,730287745007616,Doeheka,"$4,339.69"
9609,5916408972050432,Rafgesop,"$3,040.82"
9610,2.93082E+15,Nejratlen,"$8,636.41"
9611,6758378602758144,Welgosut,"$3,687.39"
9612,7939153903747072,Besooh,"$1,241.40"
9613,71409634115584,Saobunol,"$8,678.34"
9614,8.91023E+15,Cozzali,"$1,673.61"
9615,7681954858139648,Todrepu,"$1,050.53"
9616,2448297386049536,Rukzevhi,"$8,547.44"
9617,3023316445036544,Uwnasnah,$688.86
9618,1921004037210112,Noharmik,$769.23
9619,1555582192451584,Curhuvoki,$551.38
9620,4378298664615936,Vewhulo,"$9,054.98"
9621,7915464306982912,Fitomhog,"$4,525.86"
9622,5213093984468992,Wudopan,"$6,390.41"
9623,1537706087677952,Lusnibup,"$3,993.87"
9624,397415613988864,Oloocmo,"$1,049.09"
9625,1778735216852992,Rereapu,$410.54
9626,5322814718476288,Kevmonu,"$8,200.29"
9627,6061459542900736,Jizlelhi,"$7,565.76"
9628,6536120242274304,Zekdappa,$239.33
9629,507315679657984,Jolrapjum,$765.56
9630,7937039838216192,Woapule,"$7,992.13"
9631,4917951582961664,Rekube,"$8,208.48"
9632,4.04798E+15,Kirettid,"$4,706.10"
9633,423304340963328,Bucutas,"$1,480.71"
9634,3950264732090368,Miotke,"$7,245.85"
9635,6.20316E+15,Umarhic,"$1,177.62"
9636,125204034486272,Ponuheez,$290.99
9637,8296982388932608,Utapiwuw,"$4,993.78"
9638,7660390347440128,Fetjaam,"$9,989.21"
9639,8277915802271744,Lusidga,"$1,072.14"
9640,2118497115045888,Jabpobepe,"$8,572.50"
9641,510271116279808,Todfotno,$431.20
9642,486823927218176,Ilfapaj,"$1,279.83"
9643,6897483963695104,Atnewku,"$6,340.60"
9644,615482017185792,Lemfewaw,"$3,849.77"
9645,3532171480399872,Haksuri,"$3,079.88"
9646,750118863110144,Coztetoc,"$8,243.59"
9647,2723678617862144,Atenelji,"$1,982.58"
9648,72206012907520,Mavujpa,"$4,545.32"
9649,2751903125471232,Espiawa,"$4,931.79"
9650,3725207149740032,Hogiga,"$7,657.99"
9651,3745547793989632,Kejudris,"$5,980.56"
9652,6973084298903552,Bekepevu,"$1,836.56"
9653,7145841682808832,Judoze,"$9,165.30"
9654,6227261424402432,Dijucnu,$297.92
9655,3174055611990016,Piziwuni,"$4,486.20"
9656,734256338829312,Tikfale,$14.89
9657,5806990238416896,Dafpalceh,"$5,272.55"
9658,274546791809024,Vottilef,"$2,304.34"
9659,4.52073E+15,Cuveppis,"$3,760.94"
9660,3.83473E+15,Zabkizhez,"$2,267.30"
9661,4115555063693312,Ediguzi,"$1,712.39"
9662,6.0015E+15,Ofomeba,"$3,619.45"
9663,161821258416128,Ususeroma,"$7,947.24"
9664,1.21221E+15,Ureimugug,"$3,053.75"
9665,2925087814582272,Ansoumu,"$2,659.08"
9666,1531360657276928,Akjitu,"$9,391.12"
9667,2814982053953536,Ragurki,"$8,121.26"
9668,5522598530121728,Cemibi,"$4,752.15"
9669,8895182145585152,Erokifsa,"$7,185.00"
9670,883512987090944,Jitecal,"$2,496.84"
9671,5240007937753088,Vajadco,"$2,756.15"
9672,962468065050624,Fihilite,"$1,797.51"
9673,879259216248832,Jubrisu,$625.60
9674,8164245550137344,Camejguz,"$8,135.32"
9675,6504608826392576,Vuzfezdas,"$9,720.00"
9676,6.34342E+15,Lejalun,"$1,114.28"
9677,5084373156102144,Leevla,"$3,235.62"
9678,8158439683391488,Diswosto,"$2,266.10"
9679,4827347064717312,Abwaru,"$5,115.59"
9680,4404321949057024,Gajicofe,"$6,683.68"
9681,4819613881729024,Ekavasco,"$5,135.11"
9682,6503848873033728,Melpowsug,$804.98
9683,3961441396719616,Nusifajo,$384.82
9684,8763370912088064,Vutaemu,"$8,900.16"
9685,5328600706318336,Ciirnu,"$4,726.33"
9686,6043131449442304,Ostemrut,"$9,730.96"
9687,3811644450799616,Jommebne,"$6,877.12"
9688,243892179959808,Onufokbo,$727.10
9689,4963340661030912,Uwwocej,"$7,966.17"
9690,2259122657427456,Wihocaake,"$7,807.04"
9691,3.30239E+15,Batmedur,$87.97
9692,6755830521135104,Sofnadpa,"$2,506.95"
9693,8695938413494272,Givakig,"$7,146.86"
9694,5385185602306048,Mabkikzi,"$2,988.27"
9695,4508324489854976,Medasa,$111.14
9696,7752844142706688,Wuhmuzel,"$7,575.11"
9697,4930960520904704,Voigoez,"$2,702.84"
9698,2377345973354496,Uhwaduci,"$5,074.67"
9699,1860304835182592,Azedigba,"$9,716.41"
9700,7.56419E+15,Nepgaruju,$300.68
9701,6030389309079552,Tigucuzih,"$5,167.04"
9702,3866283294588928,Kenamroh,"$7,134.39"
9703,6114449375100928,Fabooce,"$8,364.42"
9704,7505224461713408,Wehzilcu,$93.79
9705,3.50336E+15,Hegupenuz,"$1,153.53"
9706,7361265261346816,Doirosi,"$4,788.39"
9707,2659182289354752,Remiku,"$5,999.92"
9708,8.88165E+15,Hokgefez,"$3,899.28"
9709,178673210621952,Fipnocomo,"$1,768.63"
9710,2111756782534656,Kocotu,"$8,832.68"
9711,7.69824E+15,Jomibej,"$1,202.20"
9712,928746576019456,Ewaonpuv,"$7,199.67"
9713,8.94589E+15,Jecsawe,"$5,359.49"
9714,5717468242771968,Juwsepuw,"$6,282.63"
9715,943541599600640,Ememwa,"$7,727.83"
9716,7258699311611904,Badijo,"$4,239.15"
9717,4.79312E+15,Tivfijdim,"$7,881.22"
9718,8017709463764992,Totinhus,"$1,523.68"
9719,3602360358141952,Gimdomni,"$5,639.86"
9720,7972713155002368,Havesdak,"$6,657.37"
9721,8922344271642624,Wimvijob,"$4,946.38"
9722,5054524402171904,Fiupideb,"$7,615.86"
9723,2.59294E+15,Zobveta,"$2,992.33"
9724,6.29569E+15,Devgekhud,$462.50
9725,591771534884864,Goojooba,"$2,158.26"
9726,3303465228959744,Fegtohi,"$5,372.92"
9727,5404345807929344,Eheadoho,"$1,669.56"
9728,5608913068097536,Amhujep,"$7,286.15"
9729,2888875175313408,Ulofatdat,"$9,205.92"
9730,5.76363E+15,Daldirwa,"$8,452.02"
9731,5271144835842048,Jupuna,"$3,228.21"
9732,7321896204894208,Retiure,"$4,114.97"
9733,196723882328064,Vudewihoz,"$5,647.14"
9734,5252064934363136,Neglejat,"$9,038.08"
9735,3.41885E+15,Bufdawip,"$2,571.15"
9736,3685889939079168,Eloadite,"$4,049.33"
9737,2787564415090688,Cipboges,"$7,823.53"
9738,3197814739828736,Tosunne,"$9,462.85"
9739,2513544218148864,Cihcudak,$146.05
9740,2685571113680896,Ketahag,"$4,578.40"
9741,6994444811239424,Zouzeucu,"$2,764.85"
9742,4779752233631744,Budefi,"$6,915.13"
9743,1106463837650944,Fobolem,"$9,976.41"
9744,5178007901700096,Gocufmu,"$4,684.99"
9745,4289606520406016,Gikemewe,"$2,342.44"
9746,881934607581184,Zableweb,"$9,139.54"
9747,3721808861724672,Fukeoh,"$4,767.21"
9748,8909269267120128,Pawolon,"$3,882.38"
9749,4889636090413056,Wuhgojit,"$3,015.05"
9750,3923333754126336,Umebimvik,"$9,694.34"
9751,4043250379784192,Movoav,$664.63
9752,6314508217745408,Weadomes,"$9,362.07"
9753,3174830543208448,Kitnuhbal,"$6,885.02"
9754,1.86893E+15,Gaowavo,"$8,813.25"
9755,2785500073033728,Dimefipal,"$2,711.72"
9756,8.4526E+15,Ulabena,"$7,988.66"
9757,6.45284E+15,Liduswaw,"$5,986.54"
9758,4198261636202496,Tafulte,$839.31
9759,8926049666596864,Hujimus,"$8,255.48"
9760,4398168913477632,Obzuhe,"$7,709.34"
9761,6.89151E+15,Iswirnu,"$4,547.32"
9762,5547737588170752,Ubaken,"$6,464.25"
9763,7052362376019968,Canolmil,"$8,662.44"
9764,2775342768979968,Pohodha,"$1,126.54"
9765,3641841534631936,Unreato,"$2,620.36"
9766,3840857734119424,Ugleifi,$447.16
9767,5616391535198208,Penfanu,$10.17
9768,7078992930668544,Afugabof,$275.26
9769,3120097019297792,Lofesu,"$5,628.48"
9770,2274232635490304,Marhudkef,"$6,396.56"
9771,3550128652681216,Oloemeoto,"$1,551.04"
9772,6128323230957568,Cikuwkis,"$9,099.48"
9773,5838350736949248,Egolejuma,"$4,860.64"
9774,415792898244608,Ujenucte,"$1,483.01"
9775,2645372495200256,Dorworfeh,"$6,855.35"
9776,3.17469E+15,Otijodrer,"$2,859.65"
9777,1425211020804096,Tobeadu,"$1,334.28"
9778,5575959235264512,Gicofi,"$6,361.42"
9779,6021411302801408,Fazreuj,"$8,055.36"
9780,1823364561764352,Miwubkud,"$2,250.61"
9781,2622152016658432,Nibhoabo,"$9,480.21"
9782,4078332849160192,Enfouv,"$9,474.66"
